date,voteno,bill,vote,mpid,first_name,surname,party,url
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40549,Richard,Bacon,Con,http://publicwhip.com/mp.php?mpid=40549
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40647,Adrian,Bailey,Lab,http://publicwhip.com/mp.php?mpid=40647
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40274,William,Bain,Lab,http://publicwhip.com/mp.php?mpid=40274
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40362,Norman,Baker,LDem,http://publicwhip.com/mp.php?mpid=40362
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40676,Steven,Baker,Con,http://publicwhip.com/mp.php?mpid=40676
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40053,Tony,Baldry,Con,http://publicwhip.com/mp.php?mpid=40053
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40654,Harriett,Baldwin,Con,http://publicwhip.com/mp.php?mpid=40654
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40411,Edward,Balls,Lab,http://publicwhip.com/mp.php?mpid=40411
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40464,Gordon,Banks,Lab,http://publicwhip.com/mp.php?mpid=40464
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40436,Stephen,Barclay,Con,http://publicwhip.com/mp.php?mpid=40436
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40077,Gregory,Barker,Con,http://publicwhip.com/mp.php?mpid=40077
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40059,John,Baron,Con,http://publicwhip.com/mp.php?mpid=40059
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40508,Kevin,Barron,Lab,http://publicwhip.com/mp.php?mpid=40508
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40190,Gavin,Barwell,Con,http://publicwhip.com/mp.php?mpid=40190
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40682,Hugh,Bayley,Lab,http://publicwhip.com/mp.php?mpid=40682
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40035,Guto,Bebb,Con,http://publicwhip.com/mp.php?mpid=40035
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40202,Margaret,Beckett,Lab,http://publicwhip.com/mp.php?mpid=40202
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40037,Anne,Begg,Lab,http://publicwhip.com/mp.php?mpid=40037
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40073,Alan,Beith,LDem,http://publicwhip.com/mp.php?mpid=40073
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40400,Stuart,Bell,Lab,http://publicwhip.com/mp.php?mpid=40400
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40454,Henry,Bellingham,Con,http://publicwhip.com/mp.php?mpid=40454
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40353,Hilary,Benn,Lab,http://publicwhip.com/mp.php?mpid=40353
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40102,Joe,Benton,Lab,http://publicwhip.com/mp.php?mpid=40102
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40418,Richard,Benyon,Con,http://publicwhip.com/mp.php?mpid=40418
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40406,Paul,Beresford,Con,http://publicwhip.com/mp.php?mpid=40406
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40372,Luciana,Berger,Lab,http://publicwhip.com/mp.php?mpid=40372
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40507,Jake,Berry,Con,http://publicwhip.com/mp.php?mpid=40507
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40526,Clive,Betts,Lab,http://publicwhip.com/mp.php?mpid=40526
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40317,Andrew,Bingham,Con,http://publicwhip.com/mp.php?mpid=40317
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40457,Brian,Binley,Con,http://publicwhip.com/mp.php?mpid=40457
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40132,Gordon,Birtwistle,LDem,http://publicwhip.com/mp.php?mpid=40132
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40300,Bob,Blackman,Con,http://publicwhip.com/mp.php?mpid=40300
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40174,Roberta,Blackman-Woods,Lab,http://publicwhip.com/mp.php?mpid=40174
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40472,Nicola,Blackwood,Con,http://publicwhip.com/mp.php?mpid=40472
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40517,Hazel,Blears,Lab,http://publicwhip.com/mp.php?mpid=40517
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40401,Tom,Blenkinsop,Lab,http://publicwhip.com/mp.php?mpid=40401
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40525,Paul,Blomfield,Lab,http://publicwhip.com/mp.php?mpid=40525
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40527,David,Blunkett,Lab,http://publicwhip.com/mp.php?mpid=40527
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40496,Crispin,Blunt,Con,http://publicwhip.com/mp.php?mpid=40496
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40283,Nicholas,Boles,Con,http://publicwhip.com/mp.php?mpid=40283
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,no,40641,Peter,Bone,Con,http://publicwhip.com/mp.php?mpid=40641
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40674,Peter,Bottomley,Con,http://publicwhip.com/mp.php?mpid=40674
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40574,Karen,Bradley,Con,http://publicwhip.com/mp.php?mpid=40574
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40254,Ben,Bradshaw,Lab,http://publicwhip.com/mp.php?mpid=40254
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40041,Graham,Brady,Con,http://publicwhip.com/mp.php?mpid=40041
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40152,Tom,Brake,LDem,http://publicwhip.com/mp.php?mpid=40152
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40219,Angie,Bray,Con,http://publicwhip.com/mp.php?mpid=40219
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40144,Julian,Brazier,Con,http://publicwhip.com/mp.php?mpid=40144
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40148,Kevin,Brennan,Lab,http://publicwhip.com/mp.php?mpid=40148
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40453,Andrew,Bridgen,Con,http://publicwhip.com/mp.php?mpid=40453
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40660,Steve,Brine,Con,http://publicwhip.com/mp.php?mpid=40660
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40466,James,Brokenshire,Con,http://publicwhip.com/mp.php?mpid=40466
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40395,Annette,Brooke,LDem,http://publicwhip.com/mp.php?mpid=40395
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40348,Gordon,Brown,Lab,http://publicwhip.com/mp.php?mpid=40348
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40650,Lyn,Brown,Lab,http://publicwhip.com/mp.php?mpid=40650
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40420,Nick,Brown,Lab,http://publicwhip.com/mp.php?mpid=40420
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40213,Russell,Brown,Lab,http://publicwhip.com/mp.php?mpid=40213
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40600,Jeremy,Browne,LDem,http://publicwhip.com/mp.php?mpid=40600
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40182,Fiona,Bruce,Con,http://publicwhip.com/mp.php?mpid=40182
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40280,Malcolm,Bruce,LDem,http://publicwhip.com/mp.php?mpid=40280
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40497,Chris,Bryant,Lab,http://publicwhip.com/mp.php?mpid=40497
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40655,Karen,Buck,Lab,http://publicwhip.com/mp.php?mpid=40655
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40555,Robert,Buckland,Con,http://publicwhip.com/mp.php?mpid=40555
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40085,Richard,Burden,Lab,http://publicwhip.com/mp.php?mpid=40085
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40143,Aidan,Burley,Con,http://publicwhip.com/mp.php?mpid=40143
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40361,Andy,Burnham,Lab,http://publicwhip.com/mp.php?mpid=40361
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40106,Conor,Burns,Con,http://publicwhip.com/mp.php?mpid=40106
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40161,Simon,Burns,Con,http://publicwhip.com/mp.php?mpid=40161
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40248,David,Burrowes,Con,http://publicwhip.com/mp.php?mpid=40248
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40594,Paul,Burstow,LDem,http://publicwhip.com/mp.php?mpid=40594
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40435,Alistair,Burt,Con,http://publicwhip.com/mp.php?mpid=40435
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40537,Lorely,Burt,LDem,http://publicwhip.com/mp.php?mpid=40537
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40449,Dan,Byles,Con,http://publicwhip.com/mp.php?mpid=40449
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40083,Liam,Byrne,Lab,http://publicwhip.com/mp.php?mpid=40083
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40618,Vincent,Cable,LDem,http://publicwhip.com/mp.php?mpid=40618
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40623,Alun,Cairns,Con,http://publicwhip.com/mp.php?mpid=40623
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40330,David,Cairns,Lab,http://publicwhip.com/mp.php?mpid=40330
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40665,David,Cameron,Con,http://publicwhip.com/mp.php?mpid=40665
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40619,Alan,Campbell,Lab,http://publicwhip.com/mp.php?mpid=40619
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40229,Gregory,Campbell,DUP,http://publicwhip.com/mp.php?mpid=40229
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40438,Menzies,Campbell,LDem,http://publicwhip.com/mp.php?mpid=40438
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40096,Ronnie,Campbell,Lab,http://publicwhip.com/mp.php?mpid=40096
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40469,Alistair,Carmichael,LDem,http://publicwhip.com/mp.php?mpid=40469
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40590,Neil,Carmichael,Con,http://publicwhip.com/mp.php?mpid=40590
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40175,Douglas,Carswell,Con,http://publicwhip.com/mp.php?mpid=40175
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40584,William,Cash,Con,http://publicwhip.com/mp.php?mpid=40584
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40282,Martin,Caton,Lab,http://publicwhip.com/mp.php?mpid=40282
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40694,Sarah,Champion,Lab,http://publicwhip.com/mp.php?mpid=40694
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40196,Jenny,Chapman,Lab,http://publicwhip.com/mp.php?mpid=40196
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40270,Rehman,Chishti,Con,http://publicwhip.com/mp.php?mpid=40270
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,tellno,40171,Christopher,Chope,Con,http://publicwhip.com/mp.php?mpid=40171
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40314,James,Clappison,Con,http://publicwhip.com/mp.php?mpid=40314
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40617,Greg,Clark,Con,http://publicwhip.com/mp.php?mpid=40617
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40429,Katy,Clark,Lab,http://publicwhip.com/mp.php?mpid=40429
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40513,Kenneth,Clarke,Con,http://publicwhip.com/mp.php?mpid=40513
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40179,Tom,Clarke,Lab,http://publicwhip.com/mp.php?mpid=40179
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40528,Nicholas,Clegg,LDem,http://publicwhip.com/mp.php?mpid=40528
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40603,Geoffrey,Clifton-Brown,Con,http://publicwhip.com/mp.php?mpid=40603
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40194,Ann,Clwyd,Lab,http://publicwhip.com/mp.php?mpid=40194
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40269,Vernon,Coaker,Lab,http://publicwhip.com/mp.php?mpid=40269
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40578,Ann,Coffey,Lab,http://publicwhip.com/mp.php?mpid=40578
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40591,Therese,Coffey,Con,http://publicwhip.com/mp.php?mpid=40591
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40262,Damian,Collins,Con,http://publicwhip.com/mp.php?mpid=40262
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40481,Oliver,Colvile,Con,http://publicwhip.com/mp.php?mpid=40481
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40369,Michael,Connarty,Lab,http://publicwhip.com/mp.php?mpid=40369
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40651,Rosie,Cooper,Lab,http://publicwhip.com/mp.php?mpid=40651
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40427,Yvette,Cooper,Lab,http://publicwhip.com/mp.php?mpid=40427
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40334,Jeremy,Corbyn,Lab,http://publicwhip.com/mp.php?mpid=40334
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40613,Geoffrey,Cox,Con,http://publicwhip.com/mp.php?mpid=40613
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40487,Stephen,Crabb,Con,http://publicwhip.com/mp.php?mpid=40487
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40099,David,Crausby,Lab,http://publicwhip.com/mp.php?mpid=40099
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40625,Mary,Creagh,Lab,http://publicwhip.com/mp.php?mpid=40625
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40629,Stella,Creasy,Lab,http://publicwhip.com/mp.php?mpid=40629
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40242,Michael,Crockart,LDem,http://publicwhip.com/mp.php?mpid=40242
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40159,Tracey,Crouch,Con,http://publicwhip.com/mp.php?mpid=40159
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40195,Jon,Cruddas,Lab,http://publicwhip.com/mp.php?mpid=40195
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40366,John,Cryer,Lab,http://publicwhip.com/mp.php?mpid=40366
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40579,Alex,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40579
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40187,Jim,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40187
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40672,Tony,Cunningham,Lab,http://publicwhip.com/mp.php?mpid=40672
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40272,Margaret,Curran,Lab,http://publicwhip.com/mp.php?mpid=40272
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40520,Nicholas,Dakin,Lab,http://publicwhip.com/mp.php?mpid=40520
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40501,Simon,Danczuk,Lab,http://publicwhip.com/mp.php?mpid=40501
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40241,Alistair,Darling,Lab,http://publicwhip.com/mp.php?mpid=40241
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40343,Edward,Davey,LDem,http://publicwhip.com/mp.php?mpid=40343
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40137,Wayne,David,Lab,http://publicwhip.com/mp.php?mpid=40137
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40277,Ian,Davidson,Lab,http://publicwhip.com/mp.php?mpid=40277
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40407,David,Davies,Con,http://publicwhip.com/mp.php?mpid=40407
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40597,Geraint,Davies,Lab,http://publicwhip.com/mp.php?mpid=40597
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40408,Glyn,Davies,Con,http://publicwhip.com/mp.php?mpid=40408
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,no,40531,Philip,Davies,Con,http://publicwhip.com/mp.php?mpid=40531
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40293,David,Davis,Con,http://publicwhip.com/mp.php?mpid=40293
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40247,Nick,de Bois,Con,http://publicwhip.com/mp.php?mpid=40247
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40048,Gloria,De Piero,Lab,http://publicwhip.com/mp.php?mpid=40048
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40563,John,Denham,Lab,http://publicwhip.com/mp.php?mpid=40563
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40281,Caroline,Dinenage,Con,http://publicwhip.com/mp.php?mpid=40281
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40326,Jonathan,Djanogly,Con,http://publicwhip.com/mp.php?mpid=40326
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40316,Jim,Dobbin,Lab,http://publicwhip.com/mp.php?mpid=40316
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40319,Frank,Dobson,Lab,http://publicwhip.com/mp.php?mpid=40319
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40217,Thomas,Docherty,Lab,http://publicwhip.com/mp.php?mpid=40217
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,no,40069,Nigel,Dodds,DUP,http://publicwhip.com/mp.php?mpid=40069
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,no,40350,Jeffrey M,Donaldson,DUP,http://publicwhip.com/mp.php?mpid=40350
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40154,Brian H,Donohoe,Lab,http://publicwhip.com/mp.php?mpid=40154
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40036,Frank,Doran,Lab,http://publicwhip.com/mp.php?mpid=40036
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40158,Stephen,Dorrell,Con,http://publicwhip.com/mp.php?mpid=40158
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40393,Nadine,Dorries,Con,http://publicwhip.com/mp.php?mpid=40393
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,aye,40692,Stephen,Doughty,Lab,http://publicwhip.com/mp.php?mpid=40692
2013-02-06,155,Opposition Day - [16th Allotted Day: First Part] - Suicide Prevention - Clause 2 - Interpretation,absent,40364,Jim,Dowd,Lab,http://publicwhip.com/mp.php?mpid=40364
